user,trace_no,time_slot,time_instant,poi_index,category,loglikeli
0,0,0,0,79,-,-6.268330
0,0,1,0,195,-,-11.222666
0,0,2,0,77,-,-17.042685
0,0,3,0,184,-,-22.222263
0,0,4,0,184,-,-22.657809
0,0,5,0,84,-,-27.893884
0,0,6,0,84,-,-28.035369
0,0,7,0,84,-,-28.187366
0,0,8,0,84,-,-28.331612
0,0,9,0,84,-,-28.478631
0,0,10,0,84,-,-28.652375
0,0,11,0,84,-,-28.802363
0,0,12,0,84,-,-28.935460
0,0,13,0,84,-,-29.097011
0,0,14,0,84,-,-29.245468
0,0,15,0,84,-,-29.446378
0,0,16,0,84,-,-29.582358
0,0,17,0,84,-,-29.723784
0,0,18,0,84,-,-29.869851
0,0,19,0,84,-,-30.013119
0,0,20,0,84,-,-30.147842
0,0,21,0,84,-,-30.296891
0,0,22,0,84,-,-30.433281
0,0,23,0,84,-,-30.568410
0,0,24,0,84,-,-30.713409
0,0,25,0,45,-,-34.888836
0,0,26,0,45,-,-35.247531
0,0,27,0,93,-,-43.960957
0,0,28,0,93,-,-44.534926
0,0,29,0,323,-,-50.271406
0,1,0,0,101,-,-5.233143
0,1,1,0,101,-,-5.921146
0,1,2,0,101,-,-6.639523
0,1,3,0,101,-,-7.256312
0,1,4,0,344,-,-13.018346
0,1,5,0,350,-,-18.632227
0,1,6,0,184,-,-23.243123
0,1,7,0,184,-,-23.692479
0,1,8,0,184,-,-24.125644
0,1,9,0,218,-,-29.695159
0,1,10,0,216,-,-33.289620
0,1,11,0,177,-,-39.954283
0,1,12,0,177,-,-40.428403
0,1,13,0,245,-,-45.227188
0,1,14,0,245,-,-46.147231
0,1,15,0,245,-,-46.800194
0,1,16,0,245,-,-47.616771
0,1,17,0,245,-,-48.495625
0,1,18,0,198,-,-54.382373
0,1,19,0,234,-,-59.533551
0,1,20,0,212,-,-63.504217
0,1,21,0,212,-,-64.280360
0,1,22,0,212,-,-64.965594
0,1,23,0,213,-,-69.467193
0,1,24,0,265,-,-73.274243
0,1,25,0,284,-,-77.174220
