user,trace_no,time_slot,time_instant,poi_index,category,loglikeli
0,0,0,0,153,-,-2.802412
0,0,1,0,276,-,-7.833174
0,0,2,0,153,-,-10.800305
0,0,3,0,153,-,-11.096146
0,0,4,0,153,-,-11.393474
0,0,5,0,153,-,-11.691366
0,0,6,0,153,-,-11.991653
0,0,7,0,153,-,-12.285940
0,0,8,0,233,-,-16.493260
0,0,9,0,233,-,-16.608936
0,0,10,0,233,-,-16.723396
0,0,11,0,233,-,-16.838278
0,0,12,0,233,-,-16.955113
0,0,13,0,233,-,-17.071802
0,0,14,0,233,-,-17.188183
0,0,15,0,233,-,-17.304341
0,0,16,0,233,-,-17.420822
0,0,17,0,233,-,-17.536182
0,0,18,0,233,-,-17.650168
0,0,19,0,233,-,-17.763946
0,0,20,0,233,-,-17.880329
0,0,21,0,233,-,-17.993898
0,0,22,0,233,-,-18.108220
0,0,23,0,233,-,-18.225169
0,0,24,0,233,-,-18.340579
0,0,25,0,173,-,-23.919880
0,0,26,0,173,-,-24.777814
0,0,27,0,206,-,-26.986919
0,0,28,0,173,-,-28.726498
0,0,29,0,255,-,-32.463661
0,1,0,0,153,-,-2.802412
0,1,1,0,153,-,-3.101874
0,1,2,0,153,-,-3.398263
0,1,3,0,153,-,-3.694105
0,1,4,0,257,-,-7.680402
0,1,5,0,257,-,-8.015958
0,1,6,0,234,-,-12.079856
0,1,7,0,234,-,-12.269616
0,1,8,0,234,-,-12.463618
0,1,9,0,234,-,-12.653426
0,1,10,0,234,-,-12.842621
0,1,11,0,234,-,-13.032684
0,1,12,0,234,-,-13.223894
0,1,13,0,234,-,-13.414854
0,1,14,0,234,-,-13.605726
0,1,15,0,234,-,-13.796198
0,1,16,0,234,-,-13.987059
0,1,17,0,234,-,-14.176943
0,1,18,0,234,-,-14.366097
0,1,19,0,234,-,-14.555803
0,1,20,0,234,-,-14.747140
0,1,21,0,234,-,-14.936268
0,1,22,0,234,-,-15.125619
0,1,23,0,234,-,-15.317302
0,1,24,0,234,-,-15.507424
0,1,25,0,234,-,-15.697393
0,1,26,0,234,-,-15.886841
0,1,27,0,234,-,-16.077505
0,1,28,0,234,-,-16.266824
0,1,29,0,234,-,-16.456060
0,2,0,0,277,-,-4.275874
0,2,1,0,277,-,-4.388193
0,2,2,0,277,-,-4.499697
0,2,3,0,277,-,-4.617363
0,2,4,0,277,-,-4.734559
0,2,5,0,129,-,-10.676900
0,2,6,0,129,-,-11.687306
0,2,7,0,129,-,-12.681671
0,2,8,0,129,-,-13.680988
0,2,9,0,153,-,-16.497587
0,2,10,0,238,-,-20.464757
0,2,11,0,238,-,-20.679351
0,2,12,0,238,-,-20.897073
0,2,13,0,238,-,-21.113779
0,2,14,0,214,-,-25.261566
0,2,15,0,134,-,-33.577319
0,2,16,0,134,-,-33.914328
0,2,17,0,134,-,-34.212955
0,2,18,0,193,-,-42.135075
0,2,19,0,193,-,-42.415592
0,2,20,0,193,-,-42.699024
0,2,21,0,194,-,-47.829382
0,2,22,0,194,-,-47.985660
0,2,23,0,194,-,-48.132987
0,2,24,0,194,-,-48.284060
0,2,25,0,194,-,-48.433780
0,2,26,0,194,-,-48.587377
0,2,27,0,194,-,-48.745356
0,2,28,0,177,-,-57.150925
0,2,29,0,213,-,-60.331274
0,3,0,0,235,-,-3.187862
0,3,1,0,235,-,-3.450067
0,3,2,0,235,-,-3.709844
0,3,3,0,235,-,-3.972379
0,3,4,0,277,-,-9.838644
0,3,5,0,277,-,-9.947243
0,3,6,0,277,-,-10.060763
0,3,7,0,277,-,-10.175322
0,3,8,0,277,-,-10.295221
0,3,9,0,277,-,-10.411855
0,3,10,0,277,-,-10.520928
0,3,11,0,277,-,-10.631254
0,3,12,0,277,-,-10.746081
0,3,13,0,255,-,-15.446832
0,3,14,0,255,-,-15.682218
0,3,15,0,255,-,-15.916852
0,3,16,0,255,-,-16.152548
0,3,17,0,255,-,-16.385177
0,3,18,0,255,-,-16.616045
0,3,19,0,255,-,-16.847311
0,3,20,0,233,-,-21.046992
0,3,21,0,233,-,-21.160561
0,3,22,0,238,-,-25.997558
0,3,23,0,234,-,-30.060642
0,3,24,0,234,-,-30.250764
0,3,25,0,234,-,-30.440733
0,3,26,0,234,-,-30.630181
0,3,27,0,234,-,-30.820845
0,3,28,0,234,-,-31.010164
0,3,29,0,234,-,-31.199400
0,4,0,0,277,-,-4.275874
0,4,1,0,277,-,-4.388193
0,4,2,0,277,-,-4.499697
0,4,3,0,277,-,-4.617363
0,4,4,0,256,-,-10.387658
0,4,5,0,256,-,-10.812481
0,4,6,0,256,-,-11.246896
0,4,7,0,253,-,-15.047336
0,4,8,0,253,-,-15.464693
0,4,9,0,253,-,-15.870536
0,4,10,0,253,-,-16.277365
0,4,11,0,153,-,-19.099612
0,4,12,0,153,-,-19.398844
0,4,13,0,153,-,-19.697550
0,4,14,0,153,-,-19.994634
0,4,15,0,153,-,-20.291527
0,4,16,0,153,-,-20.588611
0,4,17,0,153,-,-20.883974
0,4,18,0,153,-,-21.181059
0,4,19,0,153,-,-21.476443
0,4,20,0,153,-,-21.772103
0,4,21,0,153,-,-22.066344
0,4,22,0,234,-,-26.140459
0,4,23,0,234,-,-26.332142
0,4,24,0,234,-,-26.522264
0,4,25,0,234,-,-26.712233
0,4,26,0,255,-,-30.705951
0,4,27,0,255,-,-30.940956
0,4,28,0,255,-,-31.171604
0,4,29,0,255,-,-31.402543
0,5,0,0,233,-,-2.576171
0,5,1,0,233,-,-2.692956
0,5,2,0,233,-,-2.808396
0,5,3,0,129,-,-8.725191
0,5,4,0,173,-,-10.461677
0,5,5,0,173,-,-11.337189
0,5,6,0,257,-,-15.367014
0,5,7,0,214,-,-19.513924
0,5,8,0,214,-,-19.646976
0,5,9,0,214,-,-19.776068
0,5,10,0,214,-,-19.903842
0,5,11,0,214,-,-20.032471
0,5,12,0,214,-,-20.163644
0,5,13,0,214,-,-20.294487
0,5,14,0,214,-,-20.424956
0,5,15,0,214,-,-20.554826
0,5,16,0,214,-,-20.685455
0,5,17,0,255,-,-25.217161
0,5,18,0,233,-,-29.416842
0,5,19,0,233,-,-29.530620
0,5,20,0,234,-,-34.311384
0,5,21,0,234,-,-34.500512
0,5,22,0,234,-,-34.689863
0,5,23,0,234,-,-34.881546
0,5,24,0,234,-,-35.071668
0,5,25,0,234,-,-35.261637
0,5,26,0,133,-,-41.203982
0,5,27,0,133,-,-41.432065
0,5,28,0,133,-,-41.660921
0,5,29,0,257,-,-47.384791
0,6,0,0,233,-,-2.576171
0,6,1,0,233,-,-2.692956
0,6,2,0,233,-,-2.808396
0,6,3,0,233,-,-2.924338
0,6,4,0,233,-,-3.041218
0,6,5,0,233,-,-3.156643
0,6,6,0,233,-,-3.274302
0,6,7,0,233,-,-3.388923
0,6,8,0,233,-,-3.507274
0,6,9,0,233,-,-3.622951
0,6,10,0,233,-,-3.737410
0,6,11,0,233,-,-3.852292
0,6,12,0,233,-,-3.969127
0,6,13,0,233,-,-4.085816
0,6,14,0,233,-,-4.202198
0,6,15,0,233,-,-4.318355
0,6,16,0,233,-,-4.434836
0,6,17,0,233,-,-4.550196
0,6,18,0,233,-,-4.664183
0,6,19,0,233,-,-4.777961
0,6,20,0,233,-,-4.894343
0,6,21,0,233,-,-5.007912
0,6,22,0,233,-,-5.122234
0,6,23,0,233,-,-5.239183
0,6,24,0,233,-,-5.354593
0,6,25,0,233,-,-5.470364
0,6,26,0,233,-,-5.584372
0,6,27,0,233,-,-5.700813
0,6,28,0,233,-,-5.815109
0,6,29,0,233,-,-5.929526
0,7,0,0,273,-,-4.739532
0,7,1,0,273,-,-4.769006
0,7,2,0,273,-,-4.798065
0,7,3,0,273,-,-4.827669
0,7,4,0,273,-,-4.858307
0,7,5,0,273,-,-4.887223
0,7,6,0,273,-,-4.917668
0,7,7,0,273,-,-4.946972
0,7,8,0,273,-,-4.978553
0,7,9,0,273,-,-5.008002
0,7,10,0,273,-,-5.036816
0,7,11,0,273,-,-5.066068
