user,trace_no,time_slot,time_instant,poi_index,category,loglikeli
0,0,0,0,43,-,-3.314404
0,0,1,0,388,-,-11.039836
0,0,2,0,22,-,-14.925534
0,0,3,0,71,-,-20.107018
0,0,4,0,71,-,-20.947744
0,0,5,0,22,-,-24.724878
0,0,6,0,74,-,-29.853271
0,0,7,0,74,-,-30.563890
0,0,8,0,214,-,-34.193239
0,0,9,0,233,-,-38.105583
0,0,10,0,214,-,-41.754182
0,0,11,0,214,-,-42.467884
0,0,12,0,250,-,-49.498711
0,0,13,0,250,-,-49.949516
0,0,14,0,250,-,-50.105050
0,0,15,0,250,-,-50.449290
0,0,16,0,250,-,-50.673382
0,0,17,0,250,-,-51.147094
0,0,18,0,250,-,-51.646179
0,0,19,0,250,-,-51.909132
0,0,20,0,250,-,-52.064093
0,0,21,0,250,-,-52.558294
0,0,22,0,250,-,-52.721365
0,0,23,0,83,-,-58.496211
0,0,24,0,43,-,-61.838213
0,0,25,0,1,-,-65.546361
0,0,26,0,23,-,-69.384770
0,0,27,0,115,-,-73.937021
0,0,28,0,115,-,-74.554572
0,0,29,0,239,-,-80.735687
0,1,0,0,43,-,-3.314404
0,1,1,0,43,-,-4.074443
0,1,2,0,43,-,-4.834367
0,1,3,0,43,-,-5.448554
0,1,4,0,371,-,-10.817277
0,1,5,0,387,-,-16.291673
0,1,6,0,43,-,-19.783158
0,1,7,0,94,-,-23.669512
0,1,8,0,135,-,-27.566554
0,1,9,0,176,-,-33.738431
0,1,10,0,145,-,-40.863783
0,1,11,0,145,-,-40.928406
0,1,12,0,145,-,-40.965522
0,1,13,0,145,-,-41.039327
0,1,14,0,145,-,-41.074365
0,1,15,0,145,-,-41.161267
0,1,16,0,145,-,-41.196363
0,1,17,0,145,-,-41.250372
0,1,18,0,145,-,-41.290071
0,1,19,0,145,-,-41.337713
0,1,20,0,145,-,-41.396553
0,1,21,0,145,-,-41.467944
0,1,22,0,145,-,-41.508798
0,1,23,0,145,-,-41.581916
0,1,24,0,145,-,-41.790990
0,1,25,0,145,-,-41.833676
0,1,26,0,145,-,-41.908068
0,1,27,0,145,-,-42.004820
0,1,28,0,145,-,-42.063907
0,1,29,0,145,-,-42.109798
0,2,0,0,365,-,-6.026126
0,2,1,0,365,-,-6.758108
0,2,2,0,365,-,-7.066591
0,2,3,0,365,-,-7.271691
0,2,4,0,365,-,-7.523991
0,2,5,0,12,-,-13.252122
0,2,6,0,12,-,-14.025077
0,2,7,0,12,-,-14.033966
0,2,8,0,12,-,-14.662133
0,2,9,0,12,-,-14.691472
0,2,10,0,295,-,-23.175580
0,2,11,0,295,-,-23.210425
0,2,12,0,295,-,-23.272162
0,2,13,0,295,-,-23.885170
0,2,14,0,295,-,-23.921525
0,2,15,0,0,-,-28.831418
0,2,16,0,0,-,-29.491643
0,2,17,0,51,-,-35.169697
0,2,18,0,53,-,-42.207582
0,2,19,0,53,-,-42.272378
0,2,20,0,53,-,-42.349266
0,2,21,0,53,-,-42.404597
0,2,22,0,53,-,-42.472645
0,2,23,0,53,-,-42.542787
0,2,24,0,53,-,-42.581634
0,2,25,0,53,-,-42.638560
0,2,26,0,53,-,-42.708356
0,2,27,0,53,-,-42.771853
0,2,28,0,53,-,-42.825175
0,2,29,0,53,-,-42.890234
0,3,0,0,225,-,-5.726725
0,3,1,0,225,-,-6.824799
0,3,2,0,225,-,-7.821053
0,3,3,0,225,-,-7.897610
0,3,4,0,377,-,-14.348004
0,3,5,0,377,-,-15.059810
0,3,6,0,377,-,-15.471424
0,3,7,0,377,-,-16.240792
0,3,8,0,377,-,-16.720921
0,3,9,0,377,-,-17.333600
0,3,10,0,288,-,-21.931639
0,3,11,0,288,-,-21.968961
0,3,12,0,288,-,-22.009904
0,3,13,0,253,-,-27.873842
0,3,14,0,253,-,-28.407861
0,3,15,0,253,-,-28.885165
0,3,16,0,253,-,-29.312807
0,3,17,0,232,-,-34.136485
